CCOC([NH-])C(C)(C)C,-405.612618
OCC12NC1CC21CC1,-403.111927
CC12CC(CC13CN3)O2,-403.13783
CC1CC(O)CCCO1,-425.46928399999996
COC1C2C3CC3(C)C12,-387.069595
CC1CC(C)N1C(N)=O,-420.484305
CC1NC1C#CC(N)=O,-418.022254
O=CCC1CNC(=O)N1,-455.239264
COC1(C)COC1=O,-420.92229199999997
CCC1C(=O)CCC1O,-424.30028200000004
C[NH+]1C2C3NC3C21CO,-419.11507
CC1OC(C)C12CC2,-349.016314
C[NH2+]C1OC=COC1=O,-473.88051900000005
N#CCCn1ccnc1,-397.011124
CC(=O)C#CC1CC1O,-421.835704
Nc1coc(N)c1,-340.682369
CC1CC12CC1CC1C2,-351.183129
CCOCC#CC#N,-362.672991
Cc1nc(C)n(C=O)n1,-434.159075
COC(CO)C1CCC1,-425.436149
O=C1CC2C3C1C1C2C31,-384.698973
CCC1C2C(CO)C[NH+]12,-404.32695099999995
C[NH+]1CC(C#CC#N)C1,-380.86739500000004
CCC12CC(O1)C1NC12,-403.118109
O=C1N/C=C\CCCO1,-439.158939
CC1(CC#N)C2C[NH+]1C2,-382.03067200000004
CC1(C(C=O)C=O)CN1,-439.108334
OCCc1cnccn1,-418.08432799999997
CC12CC3(O)C=CC1C32,-385.89594
CCC1=C(C)CCCC1,-352.42793900000004
c1cnc2[nH]cnc2c1,-395.857047
Nc1ccnccc1=O,-416.892926
CC1C(=O)C2(CO)CC12,-423.05142699999993
C#CC1CC(C)C1NO,-401.897896
O=CC1CC2CC3C1C23,-385.91297099999997
C[NH+]1CC2OC([NH-])C21,-379.909365
CC1=CC(=O)C(C)C1O,-423.104149
C#CC(O)C1(C=O)CC1,-421.816088
[NH-][CH+]Oc1c[nH]nn1,-410.860838
CC1CCC1C(=O)C#N,-401.998354
OC1C=CCC1[NH+]1CC1,-403.153908
CC1(CO)C(O)C2CC21,-424.222829
[NH-]C1N=CC=NOC1=O,-468.798118
CC1CC2C1C(=O)N2C,-403.196841
CC(C)OC1C[NH2+][CH+]O1,-440.34230599999995
CC1OCC2CC2O1,-384.9629
[NH-]C1=CC(F)OC(=O)O1,-533.871181
CC1COC1C1OC1C,-424.225271
COC1COC(C)C1O,-461.388386
CC#CC(C)(CO)OC,-424.22962300000006
CC(C)CC(C)C#N,-329.196504
CC1(C)CC1OC1CC1,-388.292641
CC1CC2OC2(C)C1,-349.049082
COc1cnc(C#N)o1,-452.80398399999996
Cc1c[nH]cc1C1CN1,-382.11568700000004
OC1C(O)C1C1COC1,-460.138471
CCc1n[nH]c(O)c1O,-455.194818
CCC#CC1C(C)[NH+]1C,-367.202552
C1=CC2OC3CC2C3C1,-385.91200499999997
CCc1ncon1,-340.676378
OC1CC12C=CCO2,-383.74832599999996
Nc1cc(C=O)ncn1,-432.968439
O=C1OC2CC2C2CN12,-437.90698
N=CNc1cc(O)[nH]n1,-450.17952199999996
CCCCC1CC([NH-])O1,-404.400259
O=C1CC2C=CC(C1)O2,-421.887137
N#CC#CCCC1CC1,-364.82908199999997
CC#CC1(CCC)CN1,-367.20867200000004
CC1=CCC2CC2C=C1,-349.993666
C#CC12COC(C1)C2O,-421.79379400000005
C1=CC23CCCC2(C1)O3,-385.929088
CC1C2CC2(C)C12CC2,-351.155963
[NH-]c1cnc[cH+]oc1=O,-452.786817
C#CCOc1cnno1,-452.70437699999997
c1nc2c(o1)OCO2,-434.5396
C#CCCc1ncn[nH]1,-396.960774
CC1(C2CN2)CN1C=O,-419.205446
CC(C)(CO)[NH+]1CC1,-366.260705
CC12CCC(=O)OC1C2,-423.094512
CC1(O)COC(C=O)C1,-460.208764
O=C1C=CC2CCC12O,-421.881115
CCC12CC3OC1C32,-347.769906
C/C(=N\O)C1(C)CC1O,-440.269229
CC(CO)NC(=O)C=O,-476.294124
CC1C(=O)NC1CCO,-440.34142099999997
CC#CC(C)C(=O)C=O,-421.859656
C#CCCC#CC,-271.36519100000004
O=CCc1conn1,-414.67382299999997
O=C/C=C(\O)C1CCN1,-439.116529
CCN1CC2OC2C1=O,-439.139648
C1=CC2(C3CC3)CC2C1,-349.97143
OC12CCCOC1CC2,-424.255869
CC(O)CCC(C)(C)C,-390.746938
COC(=O)CCC(C)C,-425.51449299999996
CC1(C#N)CNCCN1,-399.370714
OC12CCC1(O)C1NC12,-439.060036
OC12CC3COC3(C1)C2,-422.9898519999999
CCCC1(C)CCC1O,-389.52542900000003
N#CC1OC1C1CCC1,-401.959619
O=C1OC2CCCCC12,-423.11012800000003
OCC1=CC2OCC1O2,-458.972155
CC(CO)[NH+]1CC1(C)C,-405.563629
CC#CC(C)(C)O[CH+][NH-],-403.162919
CC1=C(CO)CCC1C,-388.349399
CC12C(C=O)OC1C2O,-458.951237
C#CC12C=CC3C(C1)[NH+]32,-363.563368
C1C2CC3OC1OC3C2,-423.090067
C1=C\CCCCC\C=C/1,-351.197187
CC1C2C(O)C1C1OC12,-423.00016100000005
CC[NH+]1C2C(=O)C(O)C21,-439.076724
CCC1=C(C#N)COC1,-402.012689
O=CC1=NCC=CCO1,-437.92186
NC(=O)C12OC1CC2O,-475.043916
C#CC1CCO1,-269.200269
CC(O)(CO)C(=O)CO,-497.343371
O=C1CC=CC(CO)N1,-439.161517
C#CC#CCC1(O)CC1,-384.65513
O=CCOC1C23CC12O3,-458.91290499999997
N#CC1=CC(O)C(=O)N1,-452.821397
CC1C2OCC12NC=O,-439.09594599999997
[NH-]C1OCOC1CO,-436.971474
C#CC#CC(=O)CC#N,-398.349805
C#CC1[NH2+][CH+][NH+](C)C1[NH-],-396.941754
COC1C2OC([NH-])C12,-399.779108
CC1(N)CC(C(=O)O)C1,-440.35278200000005
COC1[NH2+]C(C)C2C[NH+]12,-419.230731
OCCC12COC(C1)C2,-424.23121399999997
CC12CC(C1)[NH+]1CC12,-327.905153
C1=CC2NC2C2OC2C1,-401.933504
OC1CC12COC2,-345.633382
C#CCC12C=CCC1N2,-364.791946
COCC1C=CC(=O)C1,-423.086639
O=C1C=CN2CC2CO1,-437.914103
Cn1cc(N)cc1O,-379.976293
CC12C3C[NH+]3C3C14OC324,-401.882192
CC1(C=O)NCC1O,-401.011316
CC1[NH+](C)CC12CO2,-365.044476
N#CC(O)(C=O)C1CN1,-453.95664000000005
C1CC23CCC2(C3)O1,-347.792218
CNC(=O)N1CC1CO,-456.38741100000004
N#CC12CC(C1)C2CO,-401.937952
CCOCc1ncc[nH]1,-419.27781400000003
N#CC12CCC=CC1O2,-400.789144
CC1OCC=C1CO,-384.97339300000004
Cn1cnc(N)c1O,-396.042375
CC(O)C1C2C[NH+]1C2,-365.008987
COC(=O)C(O)C(C)C,-461.439074
O=CC1CCC1(O)C=O,-459.001666
COC(C)C1OC1C#N,-439.093162
CC1CC2(C)O[CH+][NH2+]C12,-403.200094
O=CNCC1=NCCO1,-455.224672
O=CCC1=CC2CC1C2,-385.901781
CC1(C2C3CC2C3)CO1,-387.050908
O=CC#Cc1conn1,-451.52776500000004
C1C2CC34COC3(C4)C12,-385.852191
C[NH+]1CC2C=CC(=O)C21,-401.983855
CC1(C=O)CC2OC21,-383.74082200000004
CCC1CCC1NC=O,-404.408307
C#CC([NH-])OCC(N)=O,-453.97348700000003
C1OC2C3C4OC(C14)C23,-421.80588
CC1C2CC=CC12C=O,-385.939288
[CH+]1[NH2+]C23CCC2CC3O1,-401.969739
CCn1cc(N)nc1O,-435.345204
Nc1oncc1C1CC1,-418.023871
CCO/C(N)=N/CC#N,-435.32878700000003
Cc1c(N)noc1CO,-455.175459
[CH+]1[NH2+]C2CCCOC2O1,-439.12600499999996
O=C1OCC2C34OC23C14,-457.76057099999997
CC1CC2C(C=O)C2O1,-423.06124900000003
O=C1C2C=CC3C1C23,-345.42172400000004
NC(=O)C12CC1C1OC12,-437.870063
N#CC(=O)C1(C=O)CO1,-472.64152199999995
CC1CC1C1OCC1C,-388.299615
N#CC(O)(C=O)C1CO1,-473.835298
CC(=O)COC1CC1C,-424.258932
N#CCC1(O)CC1CO,-439.113687
CC12CNC(=O)NC1C2,-419.283303
C#C[CH+]1[CH+]N=C([NH-])O[CH+]1,-415.62987599999997
CC1OCC1C(O)CO,-461.370979
CC1OC([NH-])C2CC12C,-403.206094
Oc1cncc(O)c1F,-497.93021799999997
CCC1OC1C1CCO1,-424.223955
CCC12CC(CC)(C1)C2,-352.362414
C#CC12CCC(CC1)O2,-385.90691699999996
CC1[NH2+]C2(C)CC2O1,-363.909562
[NH-]C1OCC2CC1O2,-399.818006
N#CC12NC1C1CC2N1,-396.90019700000005
CN(C)C(=O)C1CCO1,-440.319958
CNC(=O)NCCCO,-457.613937
COC1C2CCC21O,-384.924358
O=CC1(O)CCC1CO,-460.18399000000005
CCC(C)C(=O)C1CC1,-388.347192
C#CC(C)(C#N)CC#N,-379.693242
CCCCC1(C)CC1C,-353.599487
CCC(C#N)NC,-305.93760699999996
OC1C2C3OCC[NH+]2C13,-439.033496
CC1(C)C(O)C2(C)NC12,-404.353165
C#CC1C2CC3(C)C1C23,-348.706305
[NH-]C1=CC=NC(N)=CN1,-413.038106
O=CC1[NH2+]C2C(O)C2O1,-473.837354
CCC(O)CC1CC1C,-389.523555
CC1C2C(=O)C(O)C[NH+]12,-439.109549
C#CC1C=C(C)C(=O)O1,-420.67616799999996
CC12C=CC=CC(C1)O2,-385.916728
CNc1[nH+]ccn1C=O,-434.144924
CC1=CCOC(=O)NC1,-439.162009
CC(O)C(C#N)OC=O,-475.08053600000005
CC1OCCC1(C)O,-386.18651
CC1(O)CC(O)C1C#N,-439.124799
C#CC12CC(C1)C2OC,-385.830124
CCC1(C)CC(O)C1O,-425.45410999999996
CCc1n[nH]cc1C=O,-418.085965
C/N=C(\C#N)N(C)C,-360.08485
OC1CCC2CC(C1)O2,-424.255405
N#CC1OC1(CO)CO,-475.02965199999994
OCC1=CC2C3CC1[NH+]23,-401.93018
CCCC1=CC(=O)NC1,-403.245451
OC1C[NH+](C2CC2)C1,-365.046754
CC(O)(C=O)CO[CH+][NH-],-476.260185
[NH-]C1OCOC2CC12N,-455.16183600000005
N#CC1CC2(CCC2)N1,-382.087242
CCC1[NH+](C)C1(C)C,-330.34380699999997
CC1(O)CC1C#CC=O,-421.828196
CCC(C)(O)C(=O)OC,-461.440057
N#CC1(O)C2C3NC2C31,-416.743646
C1=CC2NC2C2CCC12,-366.020453
[CH+]1[NH2+]C2CC(O1)C1NC21,-418.027483
C#CC(CC)CCC,-313.086413
CCCC(=O)CC1CO1,-424.26614299999994
N#Cc1ccoc1C=O,-435.56939800000004
CC12C(C=O)C3CC1C32,-385.88311
CCOC1CC1C=O,-384.96481800000004
O=C1C[NH2+]C2CC3C1[NH+]23,-416.781001
N#CC1C(=O)OC12CC2,-436.732324
[CH+]1[NH2+]C2CC3(CN3)C2O1,-418.00961
COC1CC2(CO)NC12,-440.251518
O=CCC12OCC1C2O,-458.951157
N#CC(=N)N(C=N)C=O,-448.983653
C[NH2+][CH+]OC1CCCC1,-404.40022200000004
C#Cc1nc(C)oc1C,-400.806439
C#CC(OC)C(C)(C)O,-424.218738
NC(=O)C[NH+]1CC=CC1,-419.27056400000004
CCCC1C(=O)C2C[NH+]12,-403.15936800000003
CC1(O)COC1C1CN1,-440.269593
C#CC1(C)C2OC1C2=O,-420.56058099999996
CCNC1=CC(=O)NC1,-419.296775
C#Cc1ncccc1N,-379.73231
CC12CC[NH+]3C(C1=O)C32,-401.97016
CCC1=C(C)C(C)CC1,-352.428869
N#CC(N)c1ccc[nH]1,-396.997938
CCC#CCC1CC1,-309.453456
CCC1OC12CC1NC12,-403.116752
c1n[nH]c(C2CCC2)n1,-398.18203700000004
Cc1nc[nH]c(=O)n1,-394.889491
CCCC1C[NH+]1C,-291.047664
N#CC1CC(O)CCN1,-419.25881200000003
c1occ2c1NCCN2,-418.049912
COC(CO)/C(C)=N/O,-477.404696
COc1n[nH]nc1OC,-471.21936500000004
C#CC1C=CC(=O)C1C,-384.72798
O=C1CC=CC2COC12,-421.86303499999997
C#CC(=O)C(O)COC,-458.95687999999996
CC1(C=O)OCC1CO,-460.18071900000007
CC1C(C)C1(C=O)CO,-424.26514800000007
Cc1ccc(F)c(C)c1,-410.034515
C#Cc1nc2n(n1)CC2,-395.71245
CCC12NC1C1(C)CC12,-367.173354
NCCC1(C(=O)O)CO1,-476.265725
CC12C=CCCC1C2,-311.909107
OCC1=CC2CC2C1O,-423.04469500000005
CC(C)C(C)O,-272.875156
[NH-]C1OC2CC(C2)O1,-399.826708
O=c1oc2cc[nH]c2o1,-472.701566
O=CC1CC(=O)NC=N1,-454.03547000000003
CC1C2C3C1C1C2C31O,-385.846154
O=CC1(O)CC1CO,-420.89636399999995
CC(=O)C(C)=O,-306.43831
CCC1=CC2COC2C1,-387.126485
Nc1nn[nH]c1C=O,-410.882046
CC1C(O)C2NC12C,-365.059626
N#CC1=CCC(=O)CC1,-400.83741200000003
COC1C2CC1C2OC,-424.185572
OC1CC2C1=CC1C[NH+]12,-401.917008
CC12CC(OC=O)(C1)C2,-423.044859
N#CC12CC3C1CCC32,-364.83274700000004
O=CC1=CCC2COC12,-421.862109
CC1CC2C3C(C)C1C23,-349.897237
C[NH2+]C1CC1(O)C(=O)[O-],-476.221868
C#CC1C=CC(=O)NC1,-400.790272
CC1(C2CO2)CC(O)C1,-424.22548200000006
OCC1(O)CCCC1O,-461.40353799999997
CC1CC2[NH+]1C2(C)C=O,-403.15545299999997
[NH-][CH+]OC12CC3CC1C32,-401.920352
CC1C=CCCC1=O,-347.876768
CC1CCOCC1C#N,-403.21259399999997
CNc1n[cH+]oc(=O)o1,-489.966265
O=CC(O)c1cocn1,-473.886832
CC1Cc2occc2O1,-421.877613
Cc1cc(O)[nH]c1C=O,-437.983521
CC1CC1C(O)C1CN1,-404.34026
CC1COC12CNC2=O,-439.120492
COC12CC1OC2C=O,-458.935141
CCC1OC2C(O)C2O1,-460.16921900000006
[NH-]C1OCCNCC1=O,-455.18004
C1CC2C3OC1C1C3[NH+]21,-401.948977
CN1CC(=O)CNC1=O,-455.239151
OC1C2CC=CC1OC2,-423.06942699999996
FC(F)(F)CC(F)(F)F,-714.602138
CCC1(C)CC1C(C)=O,-388.352305
CCn1nc(C)nc1C,-399.4198
N#CC12OCC1CC2=O,-436.700041
C1CC2(C1)CCC2,-273.79517999999996
CC12C3C4C1[NH+]4C32,-287.344317
[NH-]C1CC2C[NH+]2CCO1,-419.21707599999996
CC12NC1CC2O,-325.766048
CC1CC2CC3(O)C1C23,-387.10578799999996
Cc1ccc(=O)[nH]c1,-362.773408
COCC(=O)C(C)C#N,-439.13677
CC1C2C=CC1(C=O)N2,-401.938928
COC1CC12CC1C[NH+]12,-403.101586
CC(C)CC1=NCCO1,-404.418106
ONC1COCC(O)C1,-476.21171200000003
CC1=CC2CC2N1C=O,-402.00824900000003
C#CC(C#C)(C#N)CO,-399.49727
CNC1=COC([NH2+]C)O1,-455.180689
O=CCC#CCOC=O,-457.793421
CC(C=O)C1OC1C=O,-458.991059
Cc1cn[nH]c1C(N)=O,-434.16187300000007
C#CC1(O)C(=O)OC1C,-457.781579
N#CC(=O)n1ncnn1,-463.80245599999995
CCC1CCOC1(C)C,-389.551462
CC(=O)N1CC2(CO2)C1,-439.111416
Cn1nnc(F)cc1=O,-494.069244
COc1cnc(C)[nH]1,-379.988428
CC12C3CC1(O)C2(O)C3,-423.00489699999997
Cc1cn[nH]c1CCO,-419.266223
COCC12C[NH+]1C1CC12,-403.077131
CC1C2C3OC2C2C3[NH+]12,-401.934933
C[NH+]1CC(OC2CC2)C1,-404.328595
[NH-]c1[nH+]cc(C(N)=O)o1,-470.09934599999997
O=C1C(O)CN1CCO,-476.26240599999994
CCC1C2C(=O)C(C)[NH+]12,-403.162802
NC(=O)CCCCO,-402.270966
C#CC1C(O)C1(O)C#N,-436.66659599999997
N#Cc1c(N)coc1N,-432.94279000000006
C[NH2+]C1CCC(=O)N1,-380.016603
CCc1cc(C#N)c[nH]1,-380.97317400000003
C[CH+]1N=C([NH-])C=NO1,-394.796519
OCc1cc[nH]c1,-324.63484
O=C1OC2C(O)C12,-380.40295299999997
O=CC12CC3C4C1[NH+]4C32,-400.69822200000004
C#CC1=CN(C)C(=O)C1,-400.80409199999997
O=C1C[NH+]2CC3C2C13O,-437.88266100000004
OC1C2NC2C[NH+]2CC12,-419.181048
CC1C2C(CO)C3C1[NH+]23,-403.11201600000004
CCCn1ncnc1C,-399.409161
CC12OC3C(=O)C1NC32,-437.862796
C#CC1CC1(C#C)C#C,-346.26660699999996
CC1C(C(C)(C)C)[NH+]1C,-369.636072
CC12[NH2+][CH+]OC1C2C=O,-437.92280300000004
CC1Cc2c(O)ccn21,-401.981469
CC(O)C(C)C(=O)CO,-461.41755700000004
CC(O)c1cocn1,-399.861284
CC#CC(CO)O[CH+][NH-],-439.086742
OC12CCC(COC1)C2,-424.27753600000005
C1=CC2C3CC1OC2C3,-385.921851
CC(O)C#CC(C)(C)O,-424.23676100000006
CCC1=CC2CCC1C2,-351.212353
C#Cc1cnnnn1,-372.436105
O=C1CC[NH+]2CC1(O)C2,-439.11550300000005
CC1CN1c1cn[nH]n1,-414.19565
CC1=CC2(C)C34OC23C14,-385.857426
C#CC1C2CC1[NH+]1CC21,-364.746201
CC(CO)/N=C/NC=O,-456.405989
O=C1/C=C\CCC/C=C\1,-385.942438
CCC/N=C/N(C)C=O,-420.478342
CC(C[NH+]1CC1)C1CC1,-368.40437000000003
CC1(CCO)CCO1,-386.156596
Cc1noc(C#N)n1,-393.624161
CC1[NH2+]C(C=O)[NH+]2CC12,-418.031629
N#CC1NC1C1CC1O,-418.00132
CC12CC3CC3(O)C1O2,-423.043398
O=C1CC[NH+]2C3CC12C3,-401.912322
CC1C2CC(C=O)=CN12,-401.981058
CC1(C)CC2CCC2O1,-388.333569
N#CC12CC1(O)CC2O,-437.898725
CC1=CCC2(CC2)C1O,-387.129948
N#CC12NC3C14OC324,-377.4347
COC1OCC(O)C1C,-461.397199
CC1COC2(CO)CC12,-424.24906799999997
CC1CC1(C)OC(N)=O,-440.36082999999996
C[NH2+]C1NC([NH-])C2NC12,-414.214325
CCNc1cc(N)no1,-435.298817
C[n+]1nc(F)ccc1[NH-],-458.13615899999996
Cc1nc(O)nc([NH-])[nH+]1,-450.235028
OC1Cn2cccc21,-362.688177
NC(=O)C1(C2CC2)CC1,-403.188155
CCC1=CC2OCC2C1,-387.125068
C#CC1OC([NH-])C=C1C,-400.775033
CC(C=O)CC1CC1O,-424.25321900000006
COCC1C=CCCC1,-388.335879
CC12C3C[NH+]4C3C1(O)C42,-401.881331
Cc1[nH]nnc1O[CH+][NH-],-450.15868
CCC12C3C4C3[NH+]1C42,-326.637556
O=C1CCOC2CC2O1,-458.995692
OC1(C2CC2)CC1,-309.717453
CC(=O)C1COCOC1,-460.21606900000006
CCC#CCC1CC1C,-348.749107
CC1NC1CC#CCO,-403.12583
CCOCc1cnno1,-455.15035199999994
Cn1ccc(CC=O)n1,-418.07721200000003
O=C1CC(C2CO2)N1,-399.824848
CO/C(N)=N/CC(=O)O,-492.364283
CC1[NH+](C)C1(C#N)C#N,-396.952388
CC1=C(C)CC(CO)C1,-388.352221
CCC1(O)C([NH-])[NH+]2CC21,-419.197604
CC1OC1C(C#N)C=O,-437.91413
OCC1CC1[NH+]1CC1,-365.036492
NC12C3NC1C2OC3=O,-453.952583
N#CC1=CCC2C(O)C12,-400.790242
O=CC12C3C[NH+]1CC2O3,-437.84094400000004
N#CC1=CNC(=O)OC1,-452.84250199999997
CC1(C)OC1CCC#N,-403.196982
Cc1[nH]ncc1C#N,-357.725006
CCc1cc(O)c(C)o1,-423.10396399999996
C#Cc1cn(C)cc1C,-364.86219700000004
COC(C)[NH2+]CC1CC1,-404.37776
O=C1NCC=CC1O,-399.870775
CC1C=CC(O[CH+][NH-])O1,-439.12780999999995
CC(C)(O)c1ncon1,-455.185383
C1CC2(C1)C1C34OC13C24,-385.809714
CC1OCC12CCOC2,-424.247412
COC12CC1C1(C)CC12,-387.043101
O=CC12C3CC1OC2C3,-421.814765
O=CC1C=C(CO)CC1,-423.078746
Cc1oc(C)c(C)c1C,-387.188442
N#CC(O)C#CCO,-398.590531
NC1=NCc2ncoc21,-432.928967
CCC1(O)COC([NH-])C1,-440.34425899999997
C1CC2C3CC1CC2C3,-351.210046
CC1CC2(C=O)NC12C,-403.164429
CCC1([NH+]2CC2)COC1,-404.325721
NC1=CC(=O)C(CO)C1,-439.168678
N#CC1C=CC2(CC2)N1,-380.89620299999996
NC(=O)C1NC12CCC2,-419.23708999999997
C[NH+]1C2COCC1C2,-365.057971
OCCC1COC1CO,-461.36389699999995
CCCCCCCC=O,-389.556537
Oc1nc(C2CN2)n[nH]1,-450.160487
c1onc2c1C1CC1O2,-436.679866
CCCCCNCC#N,-384.519466
CNC1(C#N)CC1OC,-419.213554
CC(O)C1(O)C=CCC1,-424.273329
O=C1C[NH+]2CCCCC12,-403.184391
COc1coc(C#N)c1,-436.743337
CCC(C#N)/C(C)=N/O,-419.227653
CC1CCC2CCC12,-313.114753
CCC12CC3(CO3)C1O2,-423.001738
Oc1ccnc(F)c1O,-497.945658
O=C1CNCC(O)CO1,-476.27120199999996
CC1/C=C\C=C/CCC1,-351.20399
C#C/C(=N\C)NC=O,-378.738857
CCc1ccc(C#N)[nH]1,-380.972713
Nc1c[nH]c(O)c1CO,-455.199062
O=C1CC(NO)CO1,-435.769327
CC1C2NC2C2OC12,-363.849394
[NH-][CH+]OC(=O)C1CCC1,-439.144242
CC1CC1(C=O)C=O,-383.788923
[NH-]C1=C([NH-])NN=NC=N1,-445.076417
CCC(C)(C)COC,-351.443504
CCc1[nH]ncc1OC,-419.256084
CC(=O)n1ncoc1=O,-489.97573099999994
O=CCC12OC1C1NC12,-437.816335
O=CC1=CCC2OC12,-382.57012000000003
CC1=CC2(CN2)CC1O,-403.173292
C1CC23C4OC12C1C4[NH+]13,-400.62819
CCCC1(C)CCOC1,-389.543142
C#CCC1CCN1C=O,-401.960626
[NH-]C1ON[CH+]N=CC1=O,-468.783437
OCC#CC(O)C1CN1,-439.043016
CC(=O)C12CCC1(C)C2,-387.133608
CC(=O)C1CCC1(C)C,-388.350377
CC1(CC2(C)CO2)CO1,-424.22849400000007
OCC#CC1(O)CC1O,-458.932005
Cc1ccoc(=O)c1N,-437.988495
CC1C2NC2CN1C=O,-419.25158
O=C1CCC2C[NH+]2CC1,-403.182114
CC1OC(=O)CC([NH-])O1,-475.11386699999997
N#CC1OCC12CC2,-362.664223
CCC1(C)OCC1C=O,-424.26080700000006
[NH-]C1OCC2(CN2)C1=O,-453.967458
OCC12C3C[NH+]1CC2O3,-439.035775
CCC1OC1CC1CC1,-388.299656
C1CC2CC23CCC1C3,-351.19112
C#CCC12NC3C1NC32,-380.748491
C#CC(C#C)(C#N)C=O,-398.305272
CC1COC(=O)C(C)C1,-424.31835599999994
CNc1nc[nH+]cc1N,-414.25818799999996
N/C=[NH+]/C1NC=CC1=O,-434.092979
CC(C=O)C1CCC1,-349.043158
CC1=CCC(O)(CO)C1,-424.27749500000004
CC#CC(O)C1CCO1,-423.017241
O=CNCC1(C=O)CN1,-455.188353
CC1C(O)C2CC12C#N,-401.971954
O=CCCc1ccco1,-421.901259
OC1CCC2(CN2)C1O,-440.303308
COCCCCCC#N,-404.399367
O=C1OC2CC3C(O2)C13,-457.835258
CC(C)C1COC([NH-])O1,-440.35305300000005
CC1OCC12C1C[NH+]2C1,-403.080342
C1COC2[NH2+]CCC2N1,-419.249484
N#CC12C=CC(C1)C2,-325.53835699999996
CC1CC2(O)C(O)C12,-384.933476
CC(C)C(C)CCCO,-390.737764
CC1(O)CC1C#CC#N,-400.761444
C#CC12CC3C(=O)C1C32,-383.456344
OCC12CC3CC1(O)C32,-422.998424
C#CCCN(C=O)CC,-403.180419
C#CC(O)C(CC)CC,-388.297356
CC1(C)NC(=O)C2NC21,-419.26484700000003
C#CC1C2C(=O)C3C1C23,-383.45102099999997
CCCC(C)(C#N)C#N,-382.139244
O=c1ncocnc1=O,-488.747604
CC1(C=O)C2C[NH2+][CH+][NH+]21,-418.033008
CC1C=CN(C=O)C1=O,-437.992111
CCC12COC1(C=O)C2,-423.03438099999994
C1OCC1NC1COC1,-440.252389
NC(=O)C1C=CC(=O)C1,-437.9894
O=C1COCC1C1CO1,-458.98535
CCC1CCC(CO)C1,-389.547006
C1C2OC1C1NC21,-324.528642
C#CC12CC(O)CC1C2,-385.891511
C#CCC1C2C=CCC21,-348.74951699999997
CC1CC(=O)C([NH-])O1,-399.868219
CC1C2NC2C1(O)CO,-440.27138099999996
CC12CC1(CO)O[CH+][NH2+]2,-439.114887
OC1CC(O)C1,-307.578204
COCC(O)(C#N)C#N,-453.969456
C#CC1OC12COC2=O,-456.54733600000003
CC(OC(N)=O)C1CC1,-440.361333
CC1=CC2NC2C1CO,-403.160554
O=C1CN(C(=O)CO)C1,-475.077653
[NH-][CH+]Oc1nc[nH]c1N,-450.18750700000004
CC1(O)CCC(=O)NC1,-440.37283499999995
CC1C2C=CC1(C#N)O2,-400.74332999999996
